Wo 9421               HIP 62875     12 53 11.16 -03 33 11.2  -0.263  -0.004 J12531118-0333110  5.300  5.082  4.993         Hipparcos
Gl 488.1              Wo 9422       12 53 26.20 -40 10 43.9   0.068  -0.021 J12532619-4010440  3.915  3.683  3.714         Hipparcos
Gl 488.2 B            Wo 9424 B     12 54 55.13 -06 20 04.0  -0.248  -0.155 J12545514-0620038 11.383 10.831 10.530         2MASS
Gl 488.2 A            Wo 9424 A     12 54 56.01 -06 20 19.0  -0.297  -0.173 J12545603-0620189  8.281  7.706  7.579         Hipparcos
Wo 9423               HIP 63033     12 54 58.51 -44 09 07.1  -0.228  -0.227 J12545851-4409065  4.829  4.587  4.478         Hipparcos
GJ 3756                             12 55 56.81 +50 55 21.9   0.244  -0.783 J12555681+5055219 10.380  9.880  9.605         2MASS
Gl 490 B              HIP 63253 B   12 57 39.32 +35 13 18.8  -0.264  -0.176 J12573935+3513194  8.872  8.282  8.017         Hipparcos
Gl 490 A              HIP 63253 A   12 57 40.26 +35 13 30.0  -0.269  -0.149 J12574030+3513306  7.401  6.734  6.552         Hipparcos
Gl 489                HIP 63257     12 57 43.96 -14 27 48.6  -0.356   0.022 J12574396-1427486  7.107  6.556  6.433         Hipparcos
Gl 491 AB             HIP 63366     12 59 01.56 -09 50 02.7  -0.825   0.198 J12590162-0950029  6.040  5.597  5.529 e,f     Hipparcos
GJ 3757                             12 59 24.04 +07 43 55.1  -0.700   0.007 J12592403+0743551 10.740 10.165  9.838         2MASS
GJ 3758                             13 00 03.96 -05 37 47.7  -0.324   0.051 J13000398-0537477  8.655  8.035  7.780         2MASS
Gl 492                              13 00 09.07 +03 28 41.1  -0.445  -0.854 J13000906+0328409 14.655 14.316 14.220         2MASS
Gl 493                HIP 63467     13 00 17.00 -02 42 17.2  -0.809   0.009 J13001704-0242172  7.524  6.897  6.769         Hipparcos
Gl 493.1                            13 00 33.52 +05 41 08.1  -0.942   0.242 J13003350+0541081  8.553  7.966  7.660         2MASS
Gl 494                HIP 63510     13 00 46.58 +12 22 32.6  -0.640  -0.025 J13004666+1222325  6.437  5.786  5.578         Hipparcos
GJ 3759               HIP 63550     13 01 19.65 -63 11 42.2  -0.390  -0.414 J13011965-6311422  7.757  7.149  6.934         Hipparcos
Gl 495                              13 02 01.58 -02 05 21.9   0.030  -0.490 J13020157-0205214 11.263 10.897 10.763 c       2MASS
Gl 496 B              HIP 63738 B   13 03 46.07 -20 35 00.0   0.134   0.001 J13034607-2035001  4.259  3.938  4.270 f       Hipparcos
Gl 496 A              HIP 63738 A   13 03 46.12 -20 35 00.6   0.134   0.001 J13034607-2035001  4.259  3.938  4.270 f       Hipparcos
Gl 497 A              HIP 63816 A   13 04 46.60 +55 54 10.1  -0.180   0.028 J13044662+5554092  7.853  7.211  7.017 c,f     Hipparcos
Gl 497 B              HIP 63816 B   13 04 46.68 +55 54 08.6  -0.180   0.028 J13044662+5554092  7.853  7.211  7.017 c,f     Hipparcos
Gl 496.1              Wo 9425       13 04 57.48 -52 26 34.5  -0.786  -0.795 J13045745-5226349  6.438  5.835  5.637         Hipparcos
GJ 3760               HIP 63882 A   13 05 29.88 +37 08 10.6  -0.304  -0.202 J13052985+3708107  8.216  7.606  7.354         Hipparcos
Gl 498                HIP 63894     13 05 41.41 +49 28 19.0   0.064   0.141 J13054140+4928189  7.066  6.460  6.362         Hipparcos
Gl 499 B              HIP 63942 B   13 06 15.34 +20 43 44.5  -0.044   0.086 J13061537+2043444  6.825  6.208  6.041 f       Hipparcos
Gl 499 A              HIP 63942 A   13 06 15.40 +20 43 45.3  -0.044   0.086 J13061537+2043444  6.825  6.208  6.041 f       Hipparcos
Gl 499.1              Wo 9426       13 06 22.60 +22 36 58.3   0.032  -0.043 J13062260+2236582  1.175  0.243  0.083         Hipparcos
GJ 3762                             13 06 50.27 +30 50 54.1   0.173  -0.471 J13065025+3050549 10.226  9.619  9.315         2MASS
GJ 2097                             13 07 04.33 +20 48 38.9  -0.072  -0.040 J13070434+2048390  9.067  8.420  8.216         2MASS
Wo 9427               HIP 64048     13 07 35.07 +34 24 06.1  -0.132   0.001 J13073508+3424060  7.131  6.536  6.420         Hipparcos
GJ 3761               HIP 64091 A   13 08 02.99 -77 18 35.9   0.045  -0.056 J13080291-7718358  6.892  6.396  6.241         Hipparcos
Wo 9428               HIP 64113     13 08 24.75 +16 58 18.8  -0.104  -0.037 J13082474+1658189  8.492  7.855  7.672         Hipparcos
GJ 2098                             13 08 28.66 +40 27 10.6  -0.212  -0.132 J13082867+4027106 12.405 11.921 11.851 c       2MASS
GJ 3768                             13 08 41.20 +85 02 28.2   0.226  -0.242 J13084106+8502283 14.686 14.459 14.342         2MASS
GJ 3763                             13 08 50.52 +16 22 03.6  -0.516  -0.163 J13085059+1622039  9.264  8.655  8.413         2MASS
Wo 9429               HIP 64150     13 08 51.02 +05 12 26.1   0.084  -0.668 J13085103+0512259  5.613  5.312  5.202         Hipparcos
GJ 3765                             13 08 55.63 +49 04 49.5  -0.104   0.060 J13085562+4904495  7.897  7.301  7.090         2MASS
GJ 3764                             13 09 20.42 -40 09 27.0   0.730  -0.948 J13092037-4009264  8.793  8.242  7.989         2MASS
GJ 1167 A                           13 09 34.96 +28 59 06.6  -0.328  -0.190 J13093495+2859065  9.476  8.912  8.612 h       2MASS
GJ 1167 B                           13 09 41.97 +29 01 57.0  -0.328  -0.190 J13094196+2901569 13.733 13.222 12.987 c,h     2MASS
Gl 500                HIP 64219     13 09 42.54 -22 11 33.4   0.156  -0.339 J13094254-2211325  6.066  5.690  5.604         Hipparcos
Gl 501 AB             HIP 64241     13 09 59.28 +17 31 46.0  -0.430   0.138 J13095936+1731456  3.399  3.266  3.108 e,f     Hipparcos
Gl 501.1              Wo 9430       13 10 36.91 +35 56 05.6  -0.051   0.022 J13103691+3556056  6.529  6.081  5.999         Hipparcos
Wo 9431 A             HIP 64345     13 11 21.41 +09 37 33.5  -0.522   0.269 J13112139+0937335  7.534  7.219  7.088 c       Hipparcos
GJ 3766                             13 11 21.62 +28 32 41.6  -0.429  -0.479 J13112163+2832419 10.841 10.270  9.966         2MASS
Wo 9431 B                           13 11 22.44 +09 36 13.1  -0.517   0.269 J13112243+0936132  9.676  9.070  8.863 c       2MASS
Wo 9433               HIP 64349     13 11 23.58 +73 51 21.3  -0.296   0.039 J13112356+7351212  8.232  7.880  7.829         Hipparcos
GJ 3767                             13 11 51.79 +25 20 50.7  -0.454  -0.175 J13115179+2520507 10.736 10.162  9.843         2MASS
Gl 502                HIP 64394     13 11 52.39 +27 52 41.5  -0.801   0.882 J13115238+2752411  3.232  2.992  2.923         Hipparcos
Gl 501.2              Wo 9432       13 12 03.19 -37 48 10.9  -0.381   0.047 J13120320-3748110  3.692  3.346  3.303         Hipparcos
GJ 3769               HIP 64457     13 12 43.78 -02 15 54.1  -0.139   0.011 J13124377-0215540  6.025  5.623  5.475         Hipparcos
GJ 2099 A             HIP 64478 A   13 12 55.72 -59 48 59.8  -0.005  -0.106 J13125572-5948598  5.181  4.984  4.813 c       Hipparcos
GJ 3770                             13 12 56.47 -47 28 08.1  -2.126  -0.059 J13125624-4728082 15.135 15.045 14.735         2MASS
GJ 2099 B                           13 12 57.57 -59 49 20.6   0.017  -0.119 J13125756-5949205  7.359  6.868  6.682 c       2MASS
GJ 1168                             13 13 04.76 +20 11 26.6  -0.601   0.149 J13130478+2011265  8.867  8.252  8.019         2MASS
GJ 3771               HIP 64523     13 13 28.41 +56 40 51.2   0.008  -0.013 J13132842+5640512  5.943  5.388  5.238         Hipparcos
Gl 503.2              Wo 9434       13 13 37.01 +56 42 29.8   0.113  -0.020 J13133699+5642298  5.675  5.399  5.334         Hipparcos
GJ 3772                             13 14 05.84 +03 53 58.7  -0.728   0.022 J13140583+0353587  9.490  8.912  8.590         2MASS
Gl 503.1              HIP 64577     13 14 10.90 -19 55 51.4  -0.120   0.160 J13141089-1955514  3.742  3.169  3.114 c       Hipparcos
Gl 503 AB             HIP 64583     13 14 15.14 -59 06 11.6  -0.250  -0.155 J13141513-5906114  3.936  3.565  3.611 e,f     Hipparcos
Gl 506.2              Wo 9439       13 15 11.48 +84 45 07.7  -0.131   0.018 J13151162+8445077  6.284  6.084  6.030         Hipparcos
Gl 503.3              Wo 9435       13 15 58.77 -19 56 35.2   0.306  -0.115 J13155873-1956348  3.508  2.914  2.831         Hipparcos
GJ 3773                             13 16 16.55 -73 08 34.5  -0.469  -0.173 J13161652-7308345  9.249  8.643  8.403         2MASS
GJ 1169                             13 16 32.84 +27 52 29.8  -0.721   0.204 J13163284+2752297  9.267  8.728  8.444         2MASS
Gl 504                HIP 64792     13 16 46.52 +09 25 27.0  -0.335   0.191 J13164653+0925269  4.392  4.107  4.033         Hipparcos
Gl 505 A              HIP 64797 A   13 16 51.05 +17 01 01.9   0.624  -0.259 J13165106+1701021  4.901  4.584  4.381         Hipparcos
Gl 505 B              HIP 64797 B   13 16 51.54 +17 00 59.9   0.624  -0.259 J13165156+1701000  6.532  5.983  5.749         Hipparcos
GJ 3774                             13 16 53.06 +23 10 06.9   0.263  -0.076 J13165306+2310069  8.424  7.742  7.595         2MASS
Wo 9436               HIP 64836     13 17 28.83 +20 24 20.1  -0.042   0.004 J13172883+2024199  8.469  7.807  7.630 c       Hipparcos
GJ 1170               Wo 9437       13 17 58.40 +36 17 56.9  -0.076  -0.342 J13175839+3617574  8.112  7.524  7.346         Hipparcos
GJ 3775                             13 18 01.81 +02 14 01.2  -0.357  -0.044 J13180180+0214011  8.787  8.211  7.924         2MASS
Gl 506                HIP 64924     13 18 24.32 -18 18 40.3  -1.070  -1.064 J13182443-1818387  3.334  2.974  2.956         Hipparcos
GJ 3776               HIP 64956     13 18 51.94 +33 26 19.3  -0.002   0.008 J13185194+3326193  6.058  5.453  5.296         Hipparcos
Gl 506.1              Wo 9438       13 18 56.72 -03 04 18.1  -0.643  -0.130 J13185675-0304177  8.863  8.307  8.172 c       Hipparcos
GJ 2100                             13 19 13.73 +45 05 09.8  -0.471   0.135 J13191371+4505098 14.317 14.441 14.387 c       2MASS
Gl 507 A              HIP 65011     13 19 33.59 +35 06 36.6   0.388  -0.777 J13193356+3506373  6.383  5.788  5.560         Hipparcos
Gl 507 B              HIP 65012     13 19 34.70 +35 06 25.4   0.380  -0.783 J13193466+3506258  8.287  7.742  7.518         Hipparcos
Gl 507.1              Wo 9440       13 19 40.13 +33 20 47.5  -0.296  -0.144 J13194014+3320477  7.266  6.635  6.393         Hipparcos
Gl 508 A              HIP 65026 A   13 19 45.66 +47 46 40.9   0.094  -0.018 J13194569+4746409  5.338  4.721  4.494 f       Hipparcos
Gl 508 B              HIP 65026 B   13 19 45.71 +47 46 40.7   0.094  -0.018 J13194569+4746409  5.338  4.721  4.494 f       Hipparcos
GJ 3777                             13 20 03.86 -35 24 44.1  -0.848  -0.453 J13200391-3524437  8.831  8.247  7.981         2MASS
Gl 508.1              Wo 9441       13 20 35.82 -36 42 44.3  -0.342  -0.087 J13203582-3642443  2.714  2.738  2.757         Hipparcos
Gl 508.2              Wo 9442       13 20 58.05 +34 16 44.2   0.475  -0.301 J13205797+3416446  7.398  6.793  6.555         Hipparcos
GJ 3778                             13 21 35.24 +03 45 55.2  -0.503  -0.036 J13213523+0345551  8.531  7.929  7.676         2MASS
GJ 3779                             13 22 56.74 +24 28 03.5  -0.629  -0.878 J13225673+2428034  8.728  8.162  7.957         2MASS
Gl 509.1              HIP 65327 A   13 23 23.30 +57 54 22.2   0.119  -0.020 J13232325+5754222  7.172  6.571  6.421         Hipparcos
Gl 509 A              HIP 65343 A   13 23 32.78 +29 14 14.9  -0.468   0.245 J13233281+2914149  6.259  5.584  5.452 f       Hipparcos
Gl 509 B              HIP 65343 B   13 23 32.89 +29 14 15.1  -0.468   0.245 J13233281+2914149  6.259  5.584  5.452 f       Hipparcos
GJ 3780                             13 23 38.02 -25 54 45.1  -0.624  -0.222 J13233804-2554449  8.664  8.066  7.781         2MASS
GJ 3781 A             HIP 65352     13 23 39.16 +02 43 24.0   0.013   0.200 J13233916+0243239  5.609  5.220  5.097         Hipparcos
GJ 3782 B             HIP 65355     13 23 40.84 +02 43 31.0   0.005   0.201 J13234086+0243309  5.768  5.356  5.231         Hipparcos
Gl 508.3              Wo 9443       13 23 44.21 -14 02 45.7  -0.705  -0.411 J13234429-1402448  8.851  8.243  8.053         Hipparcos
GJ 3783 A             HIP 65378 A   13 23 55.54 +54 55 31.3   0.121  -0.022 J13235563+5455292  1.320  1.152  1.603         Hipparcos
GJ 3784 B             HIP 65378 C   13 23 56.33 +54 55 18.6   0.121  -0.022 J13235629+5455183    ---    ---  2.821         Hipparcos
GJ 3785               HIP 65477     13 25 13.54 +54 59 16.7   0.119  -0.018 J13251353+5459165  3.291  3.295  3.145         Hipparcos
Gl 510                HIP 65520     13 25 48.85 -28 22 26.4  -0.447  -0.107 J13254887-2822263  7.717  7.131  6.876         Hipparcos
Gl 511.1              HIP 65530     13 25 59.86 +63 15 40.6  -0.394   0.220 J13255983+6315406  5.238  4.895  4.795         Hipparcos
Gl 511 A              HIP 65574     13 26 39.56 -24 17 36.1  -0.337  -0.065 J13263957-2417359  7.122  6.641  6.559         Hipparcos
Wo 511 B              HIP 65602     13 27 02.90 -24 17 25.6  -0.336  -0.063 J13270292-2417255  7.042  6.574  6.450         Hipparcos
GJ 3786                             13 27 19.59 -31 10 39.7  -0.597  -0.142 J13271966-3110394  9.329  8.768  8.517         2MASS
Gl 511.2              Wo 9444       13 27 27.17 -15 58 24.9  -0.122   0.022 J13272717-1558245  3.140  2.622  2.524         Hipparcos
Wo 9445               HIP 65674     13 27 56.03 -28 17 16.6  -0.471  -0.121 J13275605-2817165  7.960  7.399  7.231 c       Hipparcos
Gl 512 A              HIP 65714     13 28 21.08 -02 21 37.0   0.153  -0.492 J13282106-0221365  7.515  6.913  6.613         Hipparcos
Gl 512 B                            13 28 21.52 -02 21 31.8   0.153  -0.492 J13282151-0221313  9.240  8.571  8.302         2MASS
Gl 512.1              Wo 9446       13 28 25.81 +13 46 43.6  -0.234  -0.576 J13282584+1346447  3.798  3.457  3.500         Hipparcos
Gl 513                              13 29 21.31 +11 26 26.7   0.318  -1.186 J13292131+1126264  8.368  7.820  7.535         2MASS
Gl 514                HIP 65859     13 29 59.79 +10 22 37.8   1.127  -1.074 J13295979+1022376  5.902  5.300  5.036         Hipparcos
Gl 514.1              Wo 9447       13 30 02.79 -08 42 25.6  -1.100  -0.485 J13300285-0842251  9.599  9.047  8.749         2MASS
Gl 515                HIP 65877     13 30 13.64 -08 34 29.5  -1.109  -0.473 J13301370-0834290 12.621 12.677 12.736         Hipparcos
GJ 3787                             13 30 25.78 -52 02 40.3  -0.569  -0.380 J13302576-5202403  9.148  8.568  8.314         2MASS
GJ 1171                             13 30 31.06 +19 09 34.1  -0.489  -1.309 J13303106+1909340 10.065  9.543  9.221         2MASS
GJ 3788               HIP 65982 A   13 31 39.94 -02 19 02.6  -0.838   0.274 J13314000-0219027  5.859  5.443  5.314         Hipparcos
GJ 3789                             13 31 46.62 +29 16 36.5  -0.228  -0.159 J13314666+2916368  7.561  7.002  6.720         2MASS
GJ 3790                             13 31 50.59 +23 23 20.3  -0.279   0.044 J13315057+2323203  8.608  8.004  7.815         2MASS
GJ 2101               HIP 65997     13 31 51.62 -56 13 42.0   0.058  -0.292 J13315163-5613420  9.479  8.933  8.660 c       Hipparcos
Wo 9448 A             HIP 66008 A   13 31 58.25 +31 08 04.6  -0.137   0.038 J13315825+3108049  7.564  6.939  6.766 f       Hipparcos
Wo 9448 B             HIP 66008 B   13 31 58.26 +31 08 05.1  -0.137   0.038 J13315825+3108049  7.564  6.939  6.766 f       Hipparcos
Wo 9452               HIP 66074     13 32 41.02 +75 00 24.8  -0.442   0.053 J13324101+7500248  7.910  7.302  7.182         Hipparcos
Gl 516 AB             HIP 66077     13 32 44.59 +16 48 39.1   0.253  -0.222 J13324460+1648397  7.643  7.067  6.828 e,f     Hipparcos
Wo 9449               HIP 66110 A   13 33 08.21 +43 15 09.9   0.022  -0.044 J13330821+4315099  7.269  6.692  6.542 c       Hipparcos
GJ 2102               HIP 66147     13 33 32.40 +08 35 12.4  -0.509   0.094 J13333239+0835122  6.121  5.613  5.493         Hipparcos
Wo 9451               HIP 66193     13 34 03.24 +33 13 42.2  -0.260   0.324 J13340323+3313423  7.180  6.611  6.467 c       Hipparcos
GJ 1172               HIP 66222     13 34 21.50 +04 40 02.6   0.152  -0.124 J13342150+0440026  7.213  6.561  6.338         Hipparcos
GJ 3791                             13 34 23.61 -26 22 11.7  -0.701  -0.359 J13342364-2622114  9.584  9.020  8.749         2MASS
Wo 9450               HIP 66238     13 34 32.65 -38 54 26.0   0.448  -0.394 J13343261-3854257  6.087  5.754  5.640         Hipparcos
GJ 3792               HIP 66249     13 34 41.59 -00 35 45.0  -0.279   0.049 J13344160-0035450  3.257  3.154  3.223         Hipparcos
Gl 517                HIP 66252     13 34 43.21 -08 20 31.3  -0.289  -0.087 J13344322-0820311  6.876  6.312  6.116         Hipparcos
GJ 3793                             13 34 49.35 +20 11 38.7   0.050  -0.174 J13344934+2011387  9.671  9.096  8.849         2MASS
Wo 9453 B             HIP 66267 B   13 34 51.58 +74 30 13.1  -0.438  -0.020 J13345155+7430131  9.574  8.942  8.709         Hipparcos
Wo 9453 A             HIP 66267 A   13 34 53.66 +74 30 01.4  -0.435  -0.020 J13345361+7430015  7.799  7.251  7.108         Hipparcos
GJ 1173               Wo 9413       13 35 24.78 -00 23 20.7   0.057   0.228 J13352477-0023209  7.447  6.896  6.655         2MASS
GJ 2103                             13 36 02.10 +48 28 47.3 <-0.199 <-0.017 J13360209+4828472 11.794 11.200 10.927 c       2MASS
Gl 518                              13 36 31.86 +03 40 46.1  -3.713  -1.093 J13363181+0340458 13.064 12.819 12.690         2MASS
GJ 3794                             13 36 55.23 +22 58 01.0   0.094  -0.170 J13365521+2258011  8.979  8.426  8.141         2MASS
Gl 518.1              Wo 9454       13 36 56.68 +07 46 01.5  -0.777  -0.360 J13365666+0746013  7.895  7.308  7.187         Hipparcos
Gl 518.2 A            Wo 9455 A     13 37 12.37 +30 05 06.4  -0.160   0.038 J13371238+3005063  8.056  7.772  7.659         Hipparcos
Gl 518.2 B            Wo 9455 B     13 37 13.81 +30 05 14.1  -0.158   0.041 J13371382+3005140  8.948  8.570  8.444         Hipparcos
Gl 519                HIP 66459     13 37 28.77 +35 43 03.9   0.318  -0.058 J13372875+3543039  6.263  5.660  5.486         Hipparcos
Gl 520 C                            13 37 40.43 +48 07 54.2  -0.211  -0.112 J13374043+4807542 10.122  9.587  9.302         2MASS
Gl 520 B              HIP 66492 B   13 37 51.09 +48 08 18.6  -0.228  -0.137 J13375120+4808174  6.943  6.338  6.137 f       Hipparcos
Gl 520 A              HIP 66492 A   13 37 51.23 +48 08 17.1  -0.228  -0.137 J13375120+4808174  6.943  6.338  6.137 f       Hipparcos
GJ 3795                             13 38 37.05 +25 49 49.6  -0.595   0.088 J13383704+2549495  8.751  8.118  7.889         2MASS
GJ 3796                             13 38 53.44 -02 15 47.2  -0.280  -0.075 J13385345-0215471  8.595  8.008  7.747         2MASS
Gl 521                HIP 66625     13 39 24.10 +46 11 11.4  -0.044   0.390 J13392410+4611114  7.054  6.513  6.284         Hipparcos
Gl 521.1              Wo 9456       13 40 07.13 -04 11 10.0  -0.386   0.482 J13400715-0411101  6.900  6.251  6.037         Hipparcos
GJ 1174                             13 40 08.82 +43 46 38.3  -1.104   0.300 J13400898+4346377  8.544  8.017  7.745         2MASS
GJ 3797                             13 40 18.97 +47 12 28.9   0.309  -0.497 J13401891+4712296 10.685 10.152  9.864         2MASS
Gl 521.2 A            Wo 9457 A     13 40 23.23 +50 31 09.9  -0.125   0.059 J13402322+5031100  5.277  5.107  5.016         Hipparcos
Gl 521.2 B            Wo 9457 B     13 40 24.51 +50 30 57.6  -0.139   0.056 J13402450+5030576  7.794  7.162  7.012         2MASS
GJ 1175               HIP 66765     13 41 04.17 -34 27 51.0   0.205  -0.166 J13410416-3427507  5.449  5.137  4.929         Hipparcos
GJ 3798                             13 41 11.46 +30 01 26.1  -1.596   0.103 J13411167+3001259 11.184 10.742 10.478         2MASS
GJ 3799                             13 41 31.88 +14 49 26.8  -0.245   0.061 J13413189+1449267  8.855  8.208  7.981         2MASS
Gl 522                HIP 66840     13 41 55.69 -00 07 44.9  -0.161  -0.427 J13415569-0007445  7.285  6.658  6.486         Hipparcos
GJ 3800                             13 42 09.84 -16 00 23.4  -0.510  -0.013 J13420990-1600233  8.971  8.391  8.089         2MASS
GJ 1176               HIP 66886     13 42 26.03 -01 41 10.6  -0.288  -0.155 J13422606-0141102  7.059  6.481  6.332         Hipparcos
GJ 3801               HIP 66906     13 42 43.27 +33 17 24.4  -0.111  -0.707 J13424328+3317255  7.787  7.212  6.982         Hipparcos
GJ 3802                             13 43 01.28 +09 04 23.6  -0.327  -0.119 J13430127+0904235  9.093  8.485  8.200         2MASS
Gl 523                HIP 66954     13 43 23.08 +39 14 56.9   0.088  -0.080 J13432305+3914570  7.178  6.654  6.525 c       Hipparcos
GJ 3803 AB                          13 44 28.30 +51 41 08.7  -0.742  -0.013 J13442828+5141086  8.989  8.482  8.246 e,f     2MASS
Gl 524                              13 44 48.81 -54 07 18.1  -0.246  -0.365 J13444880-5407181  8.860  8.303  8.068         2MASS
Gl 525                HIP 67090     13 45 05.08 +17 47 07.6   0.456  -1.833 J13450502+1747105  6.997  6.401  6.220         Hipparcos
Gl 524.1              Wo 9458       13 45 05.34 -04 37 13.2  -0.167  -0.096 J13450533-0437132  8.031  7.328  7.195         Hipparcos
Gl 525.1              Wo 9459       13 45 41.25 -33 02 37.4  -0.461  -0.147 J13454130-3302372  3.585  3.347  3.410         Hipparcos
Gl 526                HIP 67155     13 45 43.78 +14 53 29.5   1.778  -1.455 J13454354+1453317  5.181  4.775  4.415         Hipparcos
GJ 3804               HIP 67164     13 45 50.71 -17 58 05.6  -0.312  -0.549 J13455074-1758047  7.745  7.192  6.902         Hipparcos
GJ 3805                             13 46 02.05 +57 00 32.9  -0.179   0.185 J13460206+5700326 13.704 13.821 13.757         2MASS
Gl 527 AB             HIP 67275     13 47 15.74 +17 27 24.9  -0.481   0.050 J13471581+1727249  3.617  3.546  3.507 e,f     Hipparcos
GJ 1178                             13 47 24.38 +10 21 37.9  -0.877  -0.112 J13472436+1021379 14.407 14.139 14.235         2MASS
GJ 1177 A             HIP 67308 A   13 47 42.16 -32 25 48.1   0.085  -0.024 J13474215-3225480  6.333  5.725  5.557         Hipparcos
GJ 1177 B             HIP 67308 B   13 47 42.84 -32 25 51.0   0.085  -0.024 J13474283-3225509  6.435  5.799  5.654         Hipparcos
GJ 1179 B                           13 48 03.02 +23 34 46.3  -1.477   0.145 J13480299+2334462 13.921 13.669 13.621         2MASS
GJ 1179 A                           13 48 13.42 +23 36 48.7  -1.477   0.145 J13481341+2336486 10.082  9.506  9.179         2MASS
GJ 3808                             13 48 48.62 +04 06 02.3   0.003  -0.183 J13484861+0406022  9.755  9.162  8.882         2MASS
GJ 3807 B             HIP 67408 B   13 48 55.03 -35 42 03.5  -0.527  -0.182 J13485510-3542032  7.722  7.140  7.018         Hipparcos
GJ 3806 A             HIP 67408 A   13 48 55.07 -35 42 15.0  -0.527  -0.185 J13485513-3542148  5.549  5.288  5.217         Hipparcos
GJ 3809 AB                          13 49 01.04 +02 47 28.2   0.171  -0.244 J13490104+0247281  7.839  7.237  6.935 e,f     2MASS
Gl 528 A              HIP 67422 A   13 49 04.00 +26 58 47.7  -0.427  -0.090 J13490399+2658469  5.077  4.561    ---         Hipparcos
Gl 528 B              HIP 67422 B   13 49 04.03 +26 58 44.3  -0.427  -0.090 J13490401+2658447    ---    ---  4.415         Hipparcos
Gl 529                HIP 67487     13 49 44.81 -22 06 39.9  -1.750  -0.495 J13494500-2206392  5.919  5.323  5.160         Hipparcos
Gl 529.1              HIP 67485     13 49 45.51 +61 29 21.5   0.088  -0.102 J13494550+6129216  4.504  3.954  3.923 c       Hipparcos
Wo 9460               HIP 67494     13 49 52.28 -18 08 03.0  -0.100  -0.037 J13495230-1808029  3.229  2.712  2.610 c       Hipparcos
GJ 3810                             13 50 44.00 -21 41 27.0  -0.020  -0.372 J13504400-2141263  8.871  8.278  8.061         2MASS
GJ 3812                             13 50 51.76 +36 44 17.1  -0.430   0.096 J13505181+3644168  9.299  8.697  8.422         2MASS
Gl 530                HIP 67620     13 51 20.33 -24 23 25.3  -0.584  -0.291 J13512039-2423252  5.530  4.829  4.665         Hipparcos
GJ 3811                             13 51 21.75 -53 32 46.0   0.356  -0.422 J13512172-5332457  8.926  8.380  8.123         2MASS
GJ 1180               HIP 67692     13 51 59.56 +26 38 10.9  -0.045  -0.018 J13515956+2638109  9.587  9.204  9.139         Hipparcos
Gl 532                HIP 67691     13 52 00.00 +49 57 03.3   0.423  -0.140 J13515995+4957033  6.279  5.638  5.508         Hipparcos
Gl 531                HIP 67742     13 52 35.87 -50 55 18.3  -0.596  -0.046 J13523589-5055179  5.782  5.318  5.190         Hipparcos
GJ 3813                             13 52 36.21 +14 25 20.5   0.049  -0.307 J13523620+1425209  8.013  7.321  7.144         2MASS
Gl 533.1              Wo 9461       13 52 50.05 +65 37 19.7  -0.553  -0.154 J13525004+6537197  8.523  7.901  7.719         Hipparcos
GJ 3815                             13 52 50.55 +66 49 06.1  -0.400  -0.534 J13525060+6649064 10.539  9.954  9.647         2MASS
GJ 3814                             13 53 15.53 -09 16 33.3   0.324  -0.313 J13531551-0916330    --- 14.145    ---         2MASS
Gl 533                HIP 67808     13 53 27.56 +12 56 33.4  -0.165  -0.658 J13532757+1256345  6.945  6.336  6.150         Hipparcos
Gl 534.2              Wo 9462       13 53 47.15 +78 51 06.8  -0.254   0.117 J13534717+7851069  7.639  6.984  6.809         Hipparcos
Gl 532.1              HIP 67851     13 53 52.06 -35 18 51.7  -0.293  -0.069 J13535209-3518517  4.479  3.810  3.751 c       Hipparcos
Gl 534                HIP 67927     13 54 41.08 +18 23 51.8  -0.061  -0.358 J13544106+1823514  1.793  1.534  1.485         Hipparcos
GJ 1181 AB            HIP 67960     13 55 02.56 -29 05 25.9  -0.255  -0.088 J13550260-2905257  6.515  5.838  5.643 e,f     Hipparcos
GJ 3816                             13 56 20.57 -28 03 49.9  -0.501  -0.092 J13562062-2803497 10.480  9.875  9.565         2MASS
Gl 534.1 A            HIP 68101     13 56 32.94 -54 42 16.8  -0.043  -0.227 J13563292-5442164  4.568  4.023  3.993         Hipparcos
Gl 534.1 B                          13 56 36.90 -54 42 15.0  -0.040  -0.227 J13563689-5442148  8.996  8.406  8.221 h       2MASS
GJ 2104                             13 56 57.52 +26 11 24.0 < 0.017 <-0.199 J13565752+2611239 13.939 13.576 13.492 c       2MASS
GJ 3817                             13 58 13.93 +12 34 43.8  -0.231   0.750 J13581392+1234438  8.269  7.687  7.439         2MASS
Gl 534.3              Wo 9463       13 58 36.71 -34 00 04.7  -0.462  -0.306 J13583675-3400042  6.863  6.523  6.426         Hipparcos
GJ 3818                             13 58 43.59 -00 04 47.8  -0.375  -0.390 J13584361-0004474  9.963  9.423  9.168         2MASS
GJ 3819                             13 59 07.82 -23 33 27.1  -0.340  -0.054 J13590784-2333270 14.818 14.715 15.090         2MASS
GJ 3820                             13 59 10.42 -19 50 03.6  -0.553  -0.185 J13591045-1950034  8.334  7.761  7.445         2MASS
Gl 535                HIP 68337     13 59 19.40 +22 52 11.1  -0.162   0.014 J13591941+2252111  6.885  6.343  6.235         Hipparcos
